n_test,qV,pihat_raw,pihat_cp,p_kup_raw,p_kup_cp,QS_raw,QS_cp,TL_raw,TL_cp,dQS,model,asset,w,convergence_failures,n_fits
1589,0.0017439477112308806,0.02076777847702958,0.01195720578980491,0.00016430619929896917,0.446855946056374,0.0002018983677748978,0.0001901758152426845,Yellow,Green,1.1722552532213295e-05,GARCH-N,GBPUSD,500,0,5295
1439,0.0019405111640308035,0.018068102849200834,0.011118832522585128,0.0057209840591087024,0.6751937686075666,0.0001806803198262673,0.00017232045339769884,Yellow,Green,8.35986642856845e-06,GARCH-N,GBPUSD,1000,0,4795
1664,0.0019804563743623157,0.019230769230769232,0.010817307692307692,0.0007855963620929662,0.740866310596613,0.00019784653242317857,0.00018660520169062393,Yellow,Green,1.1241330732554648e-05,EWMA,GBPUSD,250,0,5545
1589,0.0021568167478377073,0.019509125235997484,0.010069225928256766,0.0007504165142517838,0.977899464884849,0.0001994879923819128,0.00018791929815008303,Yellow,Green,1.156869423182976e-05,EWMA,GBPUSD,500,0,5295
1439,0.002401412577883082,0.019457956914523976,0.009728978457261988,0.0014135644201402897,0.9173320407921348,0.0001833154703881994,0.00017164419275915132,Yellow,Green,1.1671277629048078e-05,EWMA,GBPUSD,1000,0,4795
1664,0.0014181250780124811,0.018629807692307692,0.009014423076923076,0.0015820132339755544,0.6811313249225615,0.0001970906582906689,0.0001937531977120994,Yellow,Green,3.3374605785695176e-06,Hist-Sim,GBPUSD,250,0,5545
1589,0.0011954741585418639,0.013845185651353053,0.008181246066708621,0.14545576583086484,0.451832887046696,0.00020584123249023308,0.0002056500240664832,Green,Green,1.9120842374988306e-07,Hist-Sim,GBPUSD,500,0,5295
1439,0.0026013860389229367,0.009034051424600417,0.004169562195969423,0.7081145110953997,0.011857677239152431,0.00018584255659835183,0.00019529161999217573,Green,Green,-9.449063393823906e-06,Hist-Sim,GBPUSD,1000,0,4795
1966,0.0023190596405015286,0.014750762970498474,0.008646998982706003,0.04799800701176338,0.5370901865036155,0.00019817116280483084,0.00019569011605570543,Green,Green,2.4810467491254097e-06,GJR-GARCH,USDJPY,250,0,6553
1891,0.002142536317403753,0.014806980433632998,0.007932310946589107,0.049895367535249924,0.3484921141444033,0.00019647576676043888,0.00019406973959733623,Green,Green,2.4060271631026493e-06,GJR-GARCH,USDJPY,500,0,6303
1741,0.0021056929780689394,0.014359563469270534,0.009764503159103963,0.08614231056476895,0.921023705312129,0.00020519116749661268,0.00020181289892735212,Green,Green,3.378268569260561e-06,GJR-GARCH,USDJPY,1000,0,5803
1966,0.0022445025738917143,0.014242115971515769,0.010681586978636826,0.07553635414896775,0.7638616924946358,0.00020428063056688388,0.0002002232700035364,Green,Green,4.057360563347481e-06,GARCH-N,USDJPY,250,0,6553
1891,0.0022276406084832875,0.014278159703860392,0.008989952406134321,0.07892535329112693,0.6533427422360061,0.00019891030705234075,0.0001959758202360437,Green,Green,2.9344868162970545e-06,GARCH-N,USDJPY,500,0,6303
1741,0.0022529338236958445,0.015508328546812177,0.010338885697874785,0.03257016748009234,0.8876093500771982,0.00020871915623167547,0.00020465706303811516,Green,Green,4.062093193560307e-06,GARCH-N,USDJPY,1000,0,5803
1966,0.0026037470681869544,0.018311291963377416,0.009664292980671414,0.0009048841545150621,0.8804163449056219,0.00020160742100265564,0.00019487864278243467,Yellow,Green,6.7287782202209655e-06,EWMA,USDJPY,250,0,6553
1891,0.0025617369105061915,0.017979904812268643,0.010047593865679535,0.0017117603669142278,0.9834175969200868,0.00020553464579265714,0.00019805706361021618,Yellow,Green,7.477582182440965e-06,EWMA,USDJPY,500,0,6303
1741,0.0025617369105056416,0.01665709362435382,0.009190120620333142,0.010831999990989827,0.730601409926432,0.00020429569355216444,0.00020019350171276797,Yellow,Green,4.102191839396469e-06,EWMA,USDJPY,1000,0,5803
1966,0.0019057896929830995,0.018819938962360123,0.01271617497456765,0.0004609162085416063,0.24542680353695556,0.00022242834948559353,0.00021167518682898897,Yellow,Green,1.0753162656604559e-05,Hist-Sim,USDJPY,250,0,6553
1891,0.001471793256855071,0.017979904812268643,0.015864621893178214,0.0017117603669142278,0.018206022059405802,0.00023289097497818917,0.00022277132824686225,Yellow,Green,1.0119646731326915e-05,Hist-Sim,USDJPY,500,0,6303
1741,0.0011318467901597316,0.01665709362435382,0.013785180930499713,0.010831999990989827,0.1332984391008193,0.0002203762354983104,0.00021447642334372093,Yellow,Green,5.899812154589476e-06,Hist-Sim,USDJPY,1000,0,5803
1473,0.002745452395520367,0.013577732518669382,0.0047522063815342835,0.19060827259032598,0.02413036664312962,0.00020614219201208785,0.0002118087409225297,Green,Green,-5.666548910441849e-06,GJR-GARCH,AUDUSD,250,0,4909
1398,0.0018473780429058041,0.0178826895565093,0.00715307582260372,0.007663873770596852,0.2596576419494764,0.00021294379841363382,0.00020968143620745734,Yellow,Green,3.26236220617648e-06,GJR-GARCH,AUDUSD,500,0,4659
1248,0.0013384600648696787,0.01201923076923077,0.008012820512820512,0.48714390674654584,0.464875988170005,0.00021528507132651865,0.00021635886527023458,Green,Green,-1.0737939437159279e-06,GJR-GARCH,AUDUSD,1000,0,4159
1473,0.0031338160594609737,0.014256619144602852,0.0033944331296673455,0.12276247263744855,0.003146872415445978,0.00020430422254504892,0.00021200249976763118,Green,Green,-7.698277222582258e-06,GARCH-N,AUDUSD,250,0,4909
1398,0.0022784586414328865,0.016452074391988557,0.006437768240343348,0.02653566139032426,0.1521421444557689,0.00021250567411354912,0.00021199832832855905,Yellow,Green,5.073457849900649e-07,GARCH-N,AUDUSD,500,0,4659
1248,0.0015230955570747565,0.011217948717948718,0.008012820512820512,0.6714507546397404,0.464875988170005,0.00021390255100204127,0.00021525468042784664,Green,Green,-1.3521294258053696e-06,GARCH-N,AUDUSD,1000,0,4159
1473,0.003053668133096238,0.019687712152070606,0.005431093007467753,0.0009669242101998377,0.05363905535374636,0.00021029399982579024,0.00021119440208617195,Yellow,Green,-9.004022603817104e-07,EWMA,AUDUSD,250,0,4909
1398,0.002820757224681095,0.020028612303290415,0.005722460658082976,0.000911707655084748,0.08049782436765729,0.00021290120578435287,0.00021207884039270945,Yellow,Green,8.22365391643415e-07,EWMA,AUDUSD,500,0,4659
1248,0.0019698655759875366,0.020032051282051284,0.007211538461538462,0.0017218155472731311,0.2974609537304085,0.00021692135962403353,0.00021338355475565134,Yellow,Green,3.537804868382192e-06,EWMA,AUDUSD,1000,0,4159
1473,0.003552092288656933,0.010183299389002037,0.006109979633401222,0.9438021208866881,0.10588583834613607,0.00022151142781300554,0.0002281941000580951,Green,Green,-6.682672245089552e-06,Hist-Sim,AUDUSD,250,0,4909
1398,0.0006981472166049177,0.010014306151645207,0.009298998569384835,0.9957116094818456,0.7898055587327133,0.0002282718070823569,0.00022832955753222505,Green,Green,-5.7750449868157775e-08,Hist-Sim,AUDUSD,500,0,4659
1248,-0.0008478138276056865,0.008012820512820512,0.008012820512820512,0.464875988170005,0.464875988170005,0.00022383614472044102,0.00022215138647327585,Green,Green,1.6847582471651759e-06,Hist-Sim,AUDUSD,1000,0,4159
